region,annee,type,nb_etab,nb_ecrans,nb_fauteuils,nb_seances,nb_entrees,recette,rme,indice_freq,tmof
BRETAGNE,1975,T,0,192,86280,0,5924296,7092505.75876163,1.1971896337998,2.28258659159115,0.0
BRETAGNE,1976,T,0,189,81789,0,5971736,8202186.2713562,1.37350115131617,2.3008648659895,0.0
BRETAGNE,1977,T,0,189,80588,0,5559517,8390874.7067262,1.50928123913034,2.14203999258697,0.0
BRETAGNE,1978,T,0,194,77936,0,6132955,10191235.248652,1.66171694536353,2.36298133142434,0.0
BRETAGNE,1979,T,0,201,76601,0,6355557,11902993.3364535,1.87284817624222,2.34705486124601,0.0
BRETAGNE,1980,T,0,200,74656,0,6228628,14851212.6557076,2.38434734835788,2.30018102682314,0.0
BRETAGNE,1981,T,0,206,71051,0,6711026,17948027.6908395,2.67440890421815,2.47832663561169,0.0
BRETAGNE,1982,T,0,226,72748,0,7613644,22577013.2798339,2.96533608346199,2.81165602983287,0.0
BRETAGNE,1983,T,0,233,70935,0,7450945,24297220.2446197,3.26095820659254,2.75157262898069,0.0
BRETAGNE,1984,T,0,247,71176,0,7257418,24778424.1954884,3.41422034606363,2.68010470160118,0.0
BRETAGNE,1985,T,0,248,64632,0,6972557,25468699.0153318,3.65270574558685,2.57490788016925,0.0
BRETAGNE,1986,T,0,250,68888,0,6825814,26229730.6332374,3.84272566366991,2.5207168987173,0.0
BRETAGNE,1987,T,0,240,63620,0,5393440,21767056.6156999,4.03583864149536,1.9292343130621,0.0
BRETAGNE,1988,T,0,241,61521,0,4973418,21256333.2555887,4.27398847201651,1.77899230204328,0.0
BRETAGNE,1989,T,0,236,58075,0,4778010,21109932.9061656,4.41814322810825,1.7090946990266,0.0
BRETAGNE,1990,T,0,231,54383,0,4842249,21800775.628324,4.50220009339094,1.73207310241147,0.0
BRETAGNE,1991,T,0,231,53513,0,4809244,22550725.1008327,4.68903710796874,1.72026718942828,0.0
BRETAGNE,1992,T,136,221,50768,154152,4683161,22516656.94,4.8080040254862,1.67516717114305,15.3694575040413
BRETAGNE,1993,T,135,219,50429,155806,5485204,26668586.71,4.86191337824446,1.96205803469548,17.3871080577294
BRETAGNE,1994,T,137,224,51069,162502,5214490,25777476.09,4.94343187732645,1.86522360906527,15.8484380072319
BRETAGNE,1995,T,136,225,51064,170536,5366579,27092801.34,5.04843054392752,1.84659849280692,15.7524448952131
BRETAGNE,1996,T,137,230,51712,172386,5545453,28446496.15,5.129697456637,1.90814765826267,16.1323630075716
BRETAGNE,1997,T,134,227,50835,176190,5962583,30641614.24,5.13898326279064,2.05167887792878,16.621271597526
BRETAGNE,1998,T,131,225,50828,170635,6938534,36003497.04,5.18891988422915,2.38749609885359,19.9423079918814
BRETAGNE,1999,T,135,252,55494,203235,6078007,31162926.61,5.12716201379827,2.09139538716749,15.0417399140152
BRETAGNE,2000,T,133,246,54628,220270,6432315,32927831.15,5.11912603005294,2.2133100405788,14.7879260749338
BRETAGNE,2001,T,132,245,54628,214396,7188452,37226189.96,5.17861007627233,2.47349095742649,16.6081413590187
BRETAGNE,2002,T,127,231,51510,200340,6885001,36432123.07,5.29152037450684,2.36907580594158,17.0256649807098
BRETAGNE,2003,T,126,243,53394,219303,6619129,35529872.62,5.36775648578537,2.13897439808385,14.8854048560061
BRETAGNE,2004,T,126,252,54776,230986,7861507,42725762.0,5.43480556590486,2.54044938591723,17.1678132101657
BRETAGNE,2005,T,130,279,55802,249085,7009361,38302960.81,5.46454388780946,2.12801463333182,15.1176066142388
BRETAGNE,2006,T,125,273,54304,273499,8149186,45028738.42,5.52555045620507,2.47406105317486,15.7089950131392
BRETAGNE,2007,T,125,276,54417,278388,7762937,43468635.7,5.59950901314799,2.35679736478589,14.840644632518
BRETAGNE,2008,T,127,291,57006,297517,8448992,47907451.5,5.67019728507259,2.56508098425854,14.9275804067133
BRETAGNE,2009,T,127,290,56792,307620,9124055,53124597.57,5.82247669155874,2.77002747544667,15.8460481298754
BRETAGNE,2010,T,124,287,55916,309483,9284078,55387187.82,5.96582534313047,2.81860983347754,16.1139557434722
BRETAGNE,2011,T,125,291,56568,319631,9959932,59791614.89,6.00321517154936,3.02379646917741,16.7095926618081
BRETAGNE,2012,T,123,294,56718,326780,9467997,56893465.04,6.00902862981473,2.87444692381256,15.3477208157274
BRETAGNE,2013,T,123,293,56585,335121,8741648,52596899.55,6.01681737242223,2.65393020325759,13.8431070364518
BRETAGNE,2014,T,122,294,56757,339955,9616712,57295760.03,5.9579365618935,2.91959621719265,15.0028807735422
BRETAGNE,2015,T,123,299,57770,352185,9709742,58936039.29,6.06978427336174,2.94783976198066,14.7021591973928
BRETAGNE,2016,T,122,299,57979,361494,10094556,61312149.59,6.07378368994139,3.06466778997222,15.0034154893781
BRETAGNE,2017,T,119,298,57635,364292,10096254,62414602.86,6.18195648207741,3.06518329614281,14.7379611615154
BRETAGNE,2018,T,119,302,58228,364736,9519951,59185473.44,6.21699349502954,2.89021995537137,13.9002326110772
BRETAGNE,2019,T,121,318,60887,380323,10280780,65601457.01,6.38098052968744,3.12120466930795,14.4439163573555
BRETAGNE,2020,T,121,327,60743,195520,3270268,20654734.63,6.31591497394097,0.992840596869924,9.22621505289644
CENTRE-VAL DE LOIRE,1966,T,0,166,74674,0,6087855,2751508.25435204,0.451966785403404,3.05885778484784,0.0
CENTRE-VAL DE LOIRE,1967,T,0,153,71278,0,5808322,2877261.77173199,0.495368846928939,2.91840573840917,0.0
CENTRE-VAL DE LOIRE,1968,T,0,152,70768,0,5458678,2767922.89738504,0.507068359295977,2.74272624681068,0.0
CENTRE-VAL DE LOIRE,1969,T,0,147,69226,0,4974797,2906873.16394215,0.584319955958434,2.49959904292853,0.0
CENTRE-VAL DE LOIRE,1970,T,0,136,66585,0,5012712,3170796.71380898,0.632551144731432,2.51864952834787,0.0
CENTRE-VAL DE LOIRE,1971,T,0,133,64308,0,4764999,3340669.28167548,0.70108499113546,2.39418551952078,0.0
CENTRE-VAL DE LOIRE,1972,T,0,132,63730,0,4777991,3751421.05351418,0.785146111307907,2.21974030197445,0.0
CENTRE-VAL DE LOIRE,1973,T,0,131,62010,0,4582549,6319466.51990908,1.37902868467071,2.12894262485482,0.0
CENTRE-VAL DE LOIRE,1974,T,0,127,59100,0,4630132,4803778.75379026,1.03750362922488,2.15104854819977,0.0
CENTRE-VAL DE LOIRE,1975,T,0,128,57819,0,4662413,5625227.7207195,1.20650567007245,2.16604552845528,0.0
CENTRE-VAL DE LOIRE,1976,T,0,126,57342,0,4493214,6249249.41726363,1.39081944845352,2.08743972125436,0.0
CENTRE-VAL DE LOIRE,1977,T,0,137,56380,0,4455102,6776854.42795793,1.52114461755487,2.06973379790941,0.0
CENTRE-VAL DE LOIRE,1978,T,0,144,55842,0,5086111,8703301.58836631,1.7111898636043,2.36288548199768,0.0
CENTRE-VAL DE LOIRE,1979,T,0,142,53417,0,5068946,9605331.75192886,1.89493668938846,2.23877157308393,0.0
CENTRE-VAL DE LOIRE,1980,T,0,151,54116,0,4722694,11267417.5288929,2.38580300330551,2.08584448829678,0.0
CENTRE-VAL DE LOIRE,1981,T,0,150,49305,0,5510576,14952582.1052295,2.7134336057119,2.43382369828334,0.0
CENTRE-VAL DE LOIRE,1982,T,0,147,45573,0,5937640,17838063.9279709,3.00423466696716,2.62244254391466,0.0
CENTRE-VAL DE LOIRE,1983,T,0,164,47429,0,6349539,21062206.9739327,3.3171238059854,2.80436355317018,0.0
CENTRE-VAL DE LOIRE,1984,T,0,167,47405,0,6133525,21358353.9774711,3.4822315026793,2.70895792000933,0.0
CENTRE-VAL DE LOIRE,1985,T,0,177,47049,0,5438720,20325437.7954653,3.73717304723634,2.40208748129552,0.0
CENTRE-VAL DE LOIRE,1986,T,0,172,43667,0,5305494,20863143.507055,3.93236586584681,2.34324633727946,0.0
CENTRE-VAL DE LOIRE,1987,T,0,163,40460,0,3975683,16183545.9273762,4.070632787575,1.67677044427196,0.0
CENTRE-VAL DE LOIRE,1988,T,0,167,40570,0,3713767,15791035.5379372,4.2520254383321,1.56630599005442,0.0
CENTRE-VAL DE LOIRE,1989,T,0,160,38595,0,3500567,15635103.7949534,4.4664484783019,1.47638727046496,0.0
CENTRE-VAL DE LOIRE,1990,T,0,152,34869,0,3568872,16472233.8211313,4.61552914149224,1.50519529815191,0.0
CENTRE-VAL DE LOIRE,1991,T,0,144,32656,0,3328929,16024560.946061,4.81372853728585,1.4039976985943,0.0
CENTRE-VAL DE LOIRE,1992,T,64,136,30498,117170,3178594,15530499.08,4.88596501472035,1.3405928885095,13.078966849369
CENTRE-VAL DE LOIRE,1993,T,64,136,30498,111137,3656405,18161185.96,4.96695140718821,1.54211281482019,15.3227737199787
CENTRE-VAL DE LOIRE,1994,T,64,138,30485,122489,3575174,18026768.22,5.04220723802534,1.50785310724932,13.9935110061338
CENTRE-VAL DE LOIRE,1995,T,64,141,30879,130178,3877427,19827357.75,5.11353476158287,1.58889518585404,14.5699223644308
CENTRE-VAL DE LOIRE,1996,T,67,152,33096,145632,4201839,20989661.99,4.99535131879161,1.7218329987473,14.2524986923968
CENTRE-VAL DE LOIRE,1997,T,66,147,31789,148886,4495184,22687533.67,5.04707564139755,1.84204015114355,14.816237720907
CENTRE-VAL DE LOIRE,1998,T,70,163,34760,151929,5179350,26805676.62,5.1754904804657,2.12239825039984,17.2354691502789
CENTRE-VAL DE LOIRE,1999,T,68,156,32110,166952,4462914,22328901.43,5.00321122701446,1.8288165243293,13.6624536843691
CENTRE-VAL DE LOIRE,2000,T,67,169,34451,175717,4725040,23351493.75,4.94207324170801,1.93623072954507,13.8331537868604
CENTRE-VAL DE LOIRE,2001,T,68,168,33991,192500,5608575,28111262.29,5.01219334501188,2.29828641957703,14.6802750311505
CENTRE-VAL DE LOIRE,2002,T,67,165,33937,185663,5329826,27365134.22,5.13433913602433,2.18406042791771,14.3559823991526
CENTRE-VAL DE LOIRE,2003,T,67,171,35450,192607,4950351,26713484.53,5.39628089604151,1.96476259611274,12.929131860168
CENTRE-VAL DE LOIRE,2004,T,64,157,32073,195129,5499280,30788285.93,5.5986030771301,2.1826289993479,14.4256573603136
CENTRE-VAL DE LOIRE,2005,T,67,167,32088,195658,4759997,27003589.41,5.67302656073103,1.84596748923443,12.7105204643647
CENTRE-VAL DE LOIRE,2006,T,68,167,32461,204855,5354420,30760276.49,5.74483818788963,2.07648980528909,13.4363135695244
CENTRE-VAL DE LOIRE,2007,T,67,167,32430,204537,5075914,29054564.83,5.72400651981101,1.96848279991561,12.7122723742164
CENTRE-VAL DE LOIRE,2008,T,70,196,38168,227596,5749094,33374684.28,5.80520761706105,2.22954775319244,12.8042105631696
CENTRE-VAL DE LOIRE,2009,T,67,188,36847,244202,6327780,37858915.21,5.98296957384738,2.45396712624564,13.3721067470182
CENTRE-VAL DE LOIRE,2010,T,68,191,37350,246997,6443220,40351597.86,6.26264474284597,2.49873574415805,13.581700275537
CENTRE-VAL DE LOIRE,2011,T,69,192,37529,251322,6887665,43302806.5,6.2870082241224,2.67109531092938,14.3453287261372
CENTRE-VAL DE LOIRE,2012,T,69,192,37529,252492,6440823,40625054.7,6.30743224895328,2.49780616708653,13.2738010729508
CENTRE-VAL DE LOIRE,2013,T,69,195,37916,253550,6020626,38843515.82,6.45174037051961,2.33485018180464,12.3701950307765
CENTRE-VAL DE LOIRE,2014,T,67,193,37448,258028,6658664,42554891.72,6.39090540084317,2.58228676735211,13.5160422040887
CENTRE-VAL DE LOIRE,2015,T,68,194,38553,259417,6542598,43100724.07,6.58770782951971,2.53727538129336,13.237432028044
CENTRE-VAL DE LOIRE,2016,T,68,196,37847,258556,6798298,44616310.24,6.56286474055712,2.63643802509276,14.1015663212107
CENTRE-VAL DE LOIRE,2017,T,68,193,38184,254720,6743922,44888900.83,6.65620106964464,2.61535054789591,14.0321817995878
CENTRE-VAL DE LOIRE,2018,T,69,202,40195,265713,6447863,42927924.11,6.65769792410292,2.50053633921148,12.6713204625775
CENTRE-VAL DE LOIRE,2019,T,70,204,40503,280147,7002559,48021807.6,6.85775123065725,2.71565218537869,13.0828097419955
CENTRE-VAL DE LOIRE,2020,T,70,205,40397,139541,2131524,14380009.97,6.74635142273791,0.826623211427011,8.05013164451291
CORSE,1966,T,0,13,6661,0,802471,335560.562658833,0.418159114359064,2.92917527504216,0.0
CORSE,1967,T,0,13,6667,0,684054,321954.182972359,0.470656092899624,2.49693018637893,0.0
CORSE,1968,T,0,14,7002,0,650966,326242.878725282,0.5011673093914,2.37615254893086,0.0
CORSE,1969,T,0,14,7002,0,610972,375620.962959462,0.614792433956814,2.2301666678834,0.0
CORSE,1970,T,0,14,7012,0,577409,429650.876505625,0.744101454091683,2.10765518802152,0.0
CORSE,1971,T,0,14,6958,0,537255,423937.087339566,0.789079836091924,1.9610852758452,0.0
CORSE,1972,T,0,17,7906,0,551114,439852.612290135,0.79811547572759,1.90142905445036,0.0
CORSE,1973,T,0,16,7211,0,546624,516548.340821121,0.944979255980566,1.8859378557973,0.0
CORSE,1974,T,0,16,7211,0,561467,545630.887390484,0.971795114210603,1.93714851539804,0.0
CORSE,1975,T,0,19,7298,0,573976,602865.584177012,1.05033239051286,1.98030651182368,0.0
CORSE,1976,T,0,21,7925,0,604610,751964.076913578,1.24371756489899,2.08599857853589,0.0
CORSE,1977,T,0,23,8118,0,594097,823537.670914405,1.38620068930563,2.04972709269188,0.0
CORSE,1978,T,0,23,8028,0,591510,902390.095692248,1.52557031274577,2.04080154014946,0.0
CORSE,1979,T,0,24,8478,0,584795,992294.921770787,1.69682524948193,2.43483999367136,0.0
CORSE,1980,T,0,23,7814,0,2762150,1176925.774098,0.426090463623626,11.500428848604,0.0
CORSE,1981,T,0,28,8487,0,606797,1538612.43953491,2.53562960847682,2.52644705176994,0.0
CORSE,1982,T,0,32,9207,0,685472,1980522.19886365,2.88928241979781,2.85401660435177,0.0
CORSE,1983,T,0,36,9886,0,643000,2004279.09146484,3.11707479232478,2.67718109069107,0.0
CORSE,1984,T,0,36,9418,0,529778,1817630.27149645,3.43092818406286,2.20577238548077,0.0
CORSE,1985,T,0,37,9467,0,434489,1614969.42634959,3.71693973000374,1.8090291367236,0.0
CORSE,1986,T,0,39,9867,0,433264,1743307.25946975,4.02366053830863,1.80392875284164,0.0
CORSE,1987,T,0,39,9982,0,358915,1587831.97679116,4.42397775738312,1.4371719048439,0.0
CORSE,1988,T,0,36,9535,0,296375,1366998.2940955,4.61239407539603,1.18674845937927,0.0
CORSE,1989,T,0,35,9305,0,298913,1474764.65682964,4.93375884230408,1.19691115053036,0.0
CORSE,1990,T,0,34,9225,0,277999,1421147.64989663,5.11204305888682,1.11317080492684,0.0
CORSE,1991,T,0,35,9625,0,268599,1404242.19927453,5.22802421306784,1.07552754960203,0.0
CORSE,1992,T,21,31,8352,7582,275219,1469628.27,5.3398503373677,1.10203534117892,12.3302081340603
CORSE,1993,T,20,30,8252,8105,330431,1802647.71,5.45544367810526,1.32311591794568,13.8028507898926
CORSE,1994,T,20,29,8050,8310,278164,1548581.15,5.56715157245366,1.11382774678962,11.4897273005147
CORSE,1995,T,22,31,8344,9081,303490,1683137.22,5.54593963557284,1.16638995218989,12.7312785309592
CORSE,1996,T,23,32,8478,8961,302592,1713285.47,5.6620316135258,1.16293870774339,11.8907966887225
CORSE,1997,T,25,34,8912,9218,317730,1815319.28,5.71340219683379,1.22111792648619,12.3675248640849
CORSE,1998,T,24,33,8812,10596,391166,2258993.06,5.77502405628301,1.50335131977432,14.0130742743162
CORSE,1999,T,25,34,8758,11012,324423,1893546.23,5.83665840584669,1.24684084305677,11.059382354786
CORSE,2000,T,23,32,8361,11480,326829,1901464.09,5.81791729008136,1.25608771848914,10.7802663426277
CORSE,2001,T,22,31,7691,12651,360474,2137402.81,5.92942295422139,1.38539408753401,11.3989244078219
CORSE,2002,T,22,32,8209,13102,353621,2160750.24,6.11035611572842,1.35905624990392,11.4448157028046
CORSE,2003,T,22,31,7921,14950,326987,2015846.05,6.16491190781285,1.11175446589464,9.39068137414967
CORSE,2004,T,22,31,8016,16046,433437,2617000.59,6.03778770617183,1.47368403157916,11.9710300393624
CORSE,2005,T,19,28,6747,14287,292327,1741559.32,5.95757258139002,0.89319335254199,9.38095882964173
CORSE,2006,T,19,28,6747,13569,298737,1846573.42,6.18126787107054,0.912778848886132,9.93395915842819
